code,high,low,open,close,avg,vol,amount,time
300,4064.337,4047.876,4045.209,4055.968,4058.7629333333325,17947307.0,22423483904.0,2018-01-02 09:45:00
300,4075.293,4055.968,4055.968,4071.259,4068.2569333333336,17509133.0,20266046247.0,2018-01-02 10:00:00
300,4071.259,4058.578,4071.259,4061.883,4062.581133333333,12564915.0,15352629512.0,2018-01-02 10:15:00
300,4077.278,4061.783,4061.883,4076.861,4070.3743333333337,9774778.0,12289443850.0,2018-01-02 10:30:00
300,4078.689,4072.709,4076.861,4078.021,4075.9851333333336,9121964.0,11262586140.0,2018-01-02 10:45:00
300,4082.69,4075.974,4078.021,4077.442,4078.9918000000002,7451252.0,8705157041.0,2018-01-02 11:00:00
300,4083.12,4074.782,4077.442,4082.771,4078.3400666666666,7979036.0,8711022346.0,2018-01-02 11:15:00
300,4084.431,4079.98,4082.771,4080.417,4082.809266666666,7340630.0,8399234896.0,2018-01-02 11:30:00
300,4082.224,4078.283,4080.417,4080.083,4080.129133333334,7837034.0,8487564097.0,2018-01-02 13:15:00
300,4084.677,4079.466,4080.083,4084.459,4082.7183999999993,6625758.0,8248744627.0,2018-01-02 13:30:00
300,4087.569,4083.563,4084.459,4083.54,4085.142466666666,7019237.0,8678917114.0,2018-01-02 13:45:00
300,4083.649,4074.647,4083.54,4074.729,4078.6667333333335,6655015.0,8307492660.0,2018-01-02 14:00:00
300,4076.184,4071.242,4074.729,4071.501,4074.334666666667,6141823.0,7802961822.0,2018-01-02 14:15:00
300,4085.574,4070.67,4071.501,4085.346,4079.770133333333,5803460.0,7404570237.0,2018-01-02 14:30:00
300,4085.682,4081.579,4085.346,4085.077,4083.8314,7063073.0,9082656054.0,2018-01-02 14:45:00
300,4087.777,4084.333,4085.077,4087.747,4086.2073333333337,10048336.0,12926731433.0,2018-01-02 15:00:00
300,4099.506,4088.882,4091.461,4097.921,4095.004,17721015.0,22361379149.0,2018-01-03 09:45:00
300,4110.961,4097.921,4097.921,4107.103,4106.5842,15817307.0,20110935272.0,2018-01-03 10:00:00
300,4122.227,4105.823,4107.103,4121.24,4115.2252,13760663.0,17209025927.0,2018-01-03 10:15:00
300,4131.802,4121.049,4121.24,4126.631,4127.300800000001,11759064.0,14893365840.0,2018-01-03 10:30:00
300,4140.054,4125.298,4126.631,4139.811,4133.716733333335,10349070.0,13596888175.0,2018-01-03 10:45:00
300,4139.811,4131.943,4139.811,4135.668,4134.292066666666,8560587.0,11351413560.0,2018-01-03 11:00:00
300,4135.668,4127.578,4135.668,4129.886,4131.329199999999,7088062.0,9932555543.0,2018-01-03 11:15:00
300,4138.519,4129.065,4129.886,4138.367,4134.335266666665,7400935.0,9301829971.0,2018-01-03 11:30:00
300,4139.876,4131.744,4138.367,4131.738,4134.432866666666,7156156.0,9977761427.0,2018-01-03 13:15:00
300,4132.493,4124.927,4131.738,4128.361,4127.740866666666,6692715.0,9305310905.0,2018-01-03 13:30:00
300,4128.369,4109.622,4128.361,4109.459,4120.315866666667,7218646.0,12477428849.0,2018-01-03 13:45:00
300,4114.87,4104.542,4109.459,4113.085,4110.977066666666,6735075.0,11222435391.0,2018-01-03 14:00:00
300,4118.72,4112.468,4113.085,4118.479,4115.847466666666,5217086.0,7488875962.0,2018-01-03 14:15:00
300,4126.263,4118.313,4118.479,4122.553,4123.263000000001,6380258.0,8673852490.0,2018-01-03 14:30:00
300,4122.553,4105.724,4122.553,4105.595,4114.292066666667,8869014.0,12820050130.0,2018-01-03 14:45:00
300,4111.695,4104.476,4105.595,4112.197,4107.451733333333,11084904.0,14956275486.0,2018-01-03 15:00:00
300,4116.088,4105.948,4114.121,4109.699,4110.6798,17501299.0,21778088420.0,2018-01-04 09:45:00
300,4120.112,4109.689,4109.699,4116.405,4116.8604,11173128.0,15391803382.0,2018-01-04 10:00:00
300,4118.327,4110.791,4116.405,4117.775,4114.8454,9994419.0,13619593754.0,2018-01-04 10:15:00
300,4122.582,4116.662,4117.775,4121.308,4118.875266666667,7595574.0,10201179037.0,2018-01-04 10:30:00
300,4121.609,4118.092,4121.308,4120.391,4120.1628,6314390.0,8359593916.0,2018-01-04 10:45:00
300,4126.055,4120.058,4120.391,4125.889,4122.8588666666665,5487180.0,7375973032.0,2018-01-04 11:00:00
300,4129.078,4123.641,4125.889,4126.651,4125.8634,5431450.0,7738310041.0,2018-01-04 11:15:00
300,4131.849,4126.651,4126.651,4130.541,4129.775066666667,5143246.0,7423371997.0,2018-01-04 11:30:00
300,4133.491,4130.252,4130.541,4133.017,4131.483933333334,6321778.0,7788134165.0,2018-01-04 13:15:00
300,4135.443,4125.22,4133.017,4124.7,4131.047,7196142.0,9429071555.0,2018-01-04 13:30:00
300,4134.06,4124.383,4124.7,4132.99,4130.8894,6544292.0,8510701451.0,2018-01-04 13:45:00
300,4137.642,4127.258,4132.99,4127.167,4133.440466666667,9353346.0,11834292165.0,2018-01-04 14:00:00
300,4127.423,4116.87,4127.167,4117.123,4121.492133333334,9782716.0,11390734781.0,2018-01-04 14:15:00
300,4124.342,4116.589,4117.123,4123.089,4122.318933333333,6947229.0,8548103622.0,2018-01-04 14:30:00
300,4123.914,4115.258,4123.089,4121.875,4120.5732,7621147.0,9810582497.0,2018-01-04 14:45:00
300,4129.152,4121.763,4121.875,4129.412,4125.207933333333,12119753.0,15301242275.0,2018-01-04 15:00:00
300,4136.635,4123.368,4133.344,4136.506,4130.575066666666,14931335.0,19082657278.0,2018-01-05 09:45:00
300,4143.451,4135.155,4136.506,4138.063,4138.817533333333,12977342.0,16777828585.0,2018-01-05 10:00:00
300,4138.797,4125.221,4138.063,4125.384,4130.3278,11199612.0,14165608632.0,2018-01-05 10:15:00
300,4136.982,4125.052,4125.384,4134.357,4131.528533333333,10386883.0,12222532304.0,2018-01-05 10:30:00
300,4136.103,4128.587,4134.357,4130.989,4131.716133333333,8152519.0,10582054593.0,2018-01-05 10:45:00
300,4138.952,4127.865,4130.989,4136.911,4133.5742,7674813.0,9769247789.0,2018-01-05 11:00:00
300,4137.848,4130.946,4136.911,4131.309,4133.8316,7017136.0,8013842686.0,2018-01-05 11:15:00
300,4138.74,4130.925,4131.309,4138.992,4134.5344,6702177.0,8004554120.0,2018-01-05 11:30:00
300,4148.632,4138.824,4138.992,4148.293,4142.071333333332,10403536.0,12183480142.0,2018-01-05 13:15:00
300,4148.634,4143.402,4148.293,4145.557,4145.012666666666,7738892.0,10007790473.0,2018-01-05 13:30:00
300,4145.594,4142.048,4145.557,4142.451,4143.393,7430118.0,9302780359.0,2018-01-05 13:45:00
300,4142.904,4133.627,4142.451,4135.955,4135.932,6472777.0,8702622069.0,2018-01-05 14:00:00
300,4143.103,4135.761,4135.955,4142.248,4139.490066666666,5251690.0,7015551585.0,2018-01-05 14:15:00
300,4146.499,4142.075,4142.248,4144.906,4144.655333333333,7492692.0,9778870033.0,2018-01-05 14:30:00
300,4151.089,4141.165,4144.906,4141.58,4146.474666666667,11328798.0,13361889311.0,2018-01-05 14:45:00
300,4142.011,4135.589,4141.58,4139.141,4138.746133333333,13789395.0,16162874051.0,2018-01-05 15:00:00
300,4145.23,4138.1,4140.855,4139.76,4141.2728,23224509.0,30887288194.0,2018-01-08 09:45:00
300,4139.828,4127.412,4139.76,4136.124,4133.027333333333,14374193.0,19355275738.0,2018-01-08 10:00:00
300,4138.913,4130.52,4136.124,4139.105,4135.153866666666,12686495.0,16973342376.0,2018-01-08 10:15:00
300,4147.344,4139.024,4139.105,4146.67,4143.6074,12221891.0,16591445040.0,2018-01-08 10:30:00
300,4147.648,4142.212,4146.67,4147.437,4144.498466666667,9787170.0,13231751311.0,2018-01-08 10:45:00
300,4159.192,4146.734,4147.437,4155.958,4154.5324,10097866.0,13066452951.0,2018-01-08 11:00:00
300,4166.214,4155.893,4155.958,4162.34,4162.133733333333,12157600.0,16277874584.0,2018-01-08 11:15:00
300,4162.653,4157.647,4162.34,4159.107,4159.273400000001,8147708.0,10519276665.0,2018-01-08 11:30:00
